Date,Comment
2026-03-19T19:26:14Z,lu ngincer posisi komisaris dimana bang
2026-03-19T19:32:23Z,calon kepala cabang koperasi merah putih
2026-03-19T18:04:01Z,bencana sumatra elum bs selesai tambah lg bop dan mbg
2026-03-19T18:03:43Z,dari aparat tni polri mulai ngaco rakyat sendiri malah di musuhi
2026-03-19T18:03:28Z,saya tidak ingin sedikit sedikit mencari simpati rakyat i see that mr president your cores are clear and delightful big respect to you our president
2026-03-19T18:03:18Z,pak prabowo boleh ndak pertemuan meja bundar ini dijadikan agenda rutin dan mungkin tambahan ada mentri atau aph yang dihadirkan dengan sistem rolling saya anggap ini pertemuan menarik dan mampu menjawab keraguan masyarakat
2026-03-19T18:03:03Z,kami suka acara seperti ini sering quot saja acara seperti ini bapak presiden dgn element quot masyarakat yg bener quot bermotivasi utk nkri lebih jaya gemah ripah loh jinawi amp bermartabat
2026-03-19T18:03:03Z,dari dulu sekarang konsisten jawab gak pernah nyambung dan gak related sama fakta
2026-03-19T18:26:04Z,loe pinter kah dri presiden
2026-03-19T18:37:14Z,lu yg gak nyampe sama jawabannya
2026-03-19T18:41:27Z,mau nyampe kalau pertanyaan nya aja gak nyampe
2026-03-19T18:42:43Z,ga ada yang ga mungkin sih bisa aja rakyat lebih pinter dari presiden lagian di negara demokrasi kan yang jadi presiden yang dipilih banyak orang bukan yang orang yang paling pinter di negaranya
2026-03-19T19:08:37Z,kalo dah dengki dan benci dikehidupan sehari hari saja satu kesalahan dgn brbu kebaikan kalah dan memutus silaturahmi hati kotor dan dengki bakal susah
2026-03-19T18:02:59Z,kelas banget pertanyaan dari najwa layak jadi menteri di kemudian hari tanpa tedeng aling aling tegas cadas pokok nya gak lemah di depan penguasa gak kaya pembantu presiden yang cari aman yang penting quot asal bapak senang quot hello ini negara kesatuan republik indonesia bukan kerajaan punya nenek moyang lu
2026-03-19T18:02:59Z,hm setiap ada pertanyaan langsung keluar data seperti semua pertanyaan ngga spontan yaa
2026-03-19T18:02:56Z,ketagihan artinya hooked
2026-03-19T18:02:54Z,rata rata pro barat
2026-03-19T18:02:40Z,tunggu aja sampe gimana hasilnya kasih waktu dan selamat menikmati
2026-03-19T18:02:23Z,negara rusak yg merusak justru pejabatnya sendiri pk mohon uu perampasan aset miskinkan koruptor segera di sahkan
2026-03-19T18:02:01Z,mana dr majalah tempo kapan berani ngundang
2026-03-19T18:01:51Z,forum ini perlu dirutinkan untuk presiden mendengar melihat dan menerima masukan langsung dr pers pers nya juga wajib yg kompeten minimal bulan sekali menurut saya harus diadakan
2026-03-19T18:01:36Z,terus nasib ojol gimana pak kalau diwajibkan wfh bisa berkurang pendapatan mereka dong
2026-03-19T18:01:35Z,quot jangan bikin susah orang lain quot quot jangan kritik gak pakai data quot ini renungan diri untuk bapak sendiri aja deh
2026-03-19T18:26:22Z,mending juga anda renungkan sendiri dah
2026-03-19T18:29:44Z,data fakta di publik offline online sudah clear banget kok yg merasa everythings is fine mending merenung dulu
2026-03-19T18:40:38Z,bapak jga bilang lohh masi banyak kurangnya dan beliau mengakui itu cmon man jangan hanya melihat di satu sisi gelap lihat juga sisi terangnya
2026-03-19T18:45:29Z,sudah banyak yg teriak kena dampak semua kebijakan nya terang nya sudah buram sudap gelap gulita nih
2026-03-19T18:01:32Z,boleh nih selanjutnya diskusi dengan gubernur apa saja yg sudah di lakukan untuk rakyat nya dan tampilkan data real nya
2026-03-19T18:01:27Z,hasn hasbi ga cocok jd jubiir mulut nyakitin rakyat kecil
2026-03-19T18:01:22Z,tolong konsistenkan agenda acara positif seperti ini dengan para penanya narasumber presiden yang lebih variatif semoga pemerintah lebih konsisten sehat terus wni
2026-03-19T18:01:19Z,hidup jokowi hidup jokowi hidup jokowi huekxz
2026-03-19T18:01:17Z,dari kelapa sawit jg bisa terjadi bencana seperti yg terjadi di sumatera akibat pengalihan lahan hutan menjadi kebun sawit
2026-03-19T19:38:04Z,dari kelapa sawit bisa jadi bio energi makan tuh minyak iran
2026-03-19T19:38:05Z,hoax
2026-03-19T19:38:40Z,di daerah gua banyak punya kebun sawit sndiri gak ada banjir tu
2026-03-19T18:01:16Z,gibran left the chat
2026-03-19T18:01:16Z,lastnight artinya tadi malam
2026-03-19T18:00:58Z,mohon kepala bgn di audit pak
2026-03-19T18:00:50Z,kalau guru gembul kira kira sudah cukup pantas atau tidak ya untuk ikut berdiskusi di forum ini seperti nya bakalan lebih ngena
2026-03-19T18:00:29Z,pembisiknya agen mossad tah
2026-03-19T18:00:27Z,yang mencoba mengahncurkan pak prabowo liatlah penjelasannya ingatlah dia seorng yg punya iq satara europ jangalah mencoba menghancurkan presiden kita
2026-03-19T18:00:25Z,daging semua
2026-03-19T18:00:22Z,cukuplah periode saja kau wok
2026-03-19T18:00:19Z,gas mba nana jangan kasih kendor
2026-03-19T18:00:12Z,bapak pasti mempunyai niat bagus tapi jika masih milih mentri berdasarkan politik balas budi ya susah
2026-03-19T18:00:02Z,part mn sih ini kentang jd nya gx sampe selesai
2026-03-19T17:59:57Z,terima kasih bu retno dan mata najwa serta yang lainnya berjuang untuk bisa berdiskusi bersama presiden kita
2026-03-19T17:59:57Z,bapak bilang gamau berarti aslinya ada dong
2026-03-19T17:59:56Z,wah moderator kok mau alihkan yang lain presiden siap jawab kok pertanyaan najwa
2026-03-19T17:59:51Z,laksanakan aturan hukuman mati buat koruptor nescaya bakalan bersih sendiri negara ini
2026-03-19T17:59:40Z,ada ketulusan dari setiap ucapan yg beliau sampaikan cuman beliau juga sadar bahwa akan terkendala sistem dan orang dgn siatsm lama yg selama ini sudah terbangun dan memang bth waktu yg lama untuk membongkar sistem yg sudah mengakar sementara rakyat sudah ga sabar saya rasa beliau telat aja jd presiden
2026-03-19T17:59:29Z,kak enggak sabar part selanjutnya
2026-03-19T17:59:26Z,mbak nana wakilkan suara kami untuk indonesia emas
2026-03-19T17:59:15Z,tapi lu malah import pick up india sat
2026-03-19T17:58:58Z,kalo saja ada pertanyaan yg negatif lalu tidak gak bisa dijawab presdien apakah dicut diedit ini bukan siaran live soalnya segalanya bisa di arur penguasa pencitraan saja seolah terbuka demokratis coba berani siarkan secara live
2026-03-19T17:58:52Z,pak prabowo jateng jalannya banyak lubang
2026-03-19T19:05:36Z,itu urusan gubernur bupati walikota kenapa ke presiden kocak
2026-03-19T17:58:50Z,pertanyaan yang tajam cuma mba nana dan bossman yang lain asal bapak hepi wkwkwkwkwk
2026-03-19T17:58:43Z,selalu ada penjilat yang mengerumuni
2026-03-19T17:58:35Z,tegas dan bijak prabowo jadi simbol pemimpin masa depan penuh visi untuk indonesia
2026-03-19T17:58:33Z,presiden anti kritik no setelah mertua nya
2026-03-19T18:28:58Z,tiati bsk ilang loo
2026-03-19T18:29:46Z,di buka matamu
2026-03-19T17:58:18Z,nana mode on
2026-03-19T17:58:17Z,cuma omon quot
2026-03-19T17:58:16Z,si omon omon sedang omon omon
2026-03-19T18:29:25Z,ky lo becus aja
2026-03-19T18:37:00Z,bocil tdr aj biar pinter
2026-03-19T18:42:42Z,maaf diskusi presiden bukan untuk sdm rendah mending tidur aja nunggu hasil lu ga akan nyambung kalau hati lu kotor buta ilmu krn ketutup kotoran dlm hati jadi diam saja
2026-03-19T19:26:05Z,maaf utk sdm tinggi yg tidak tidur menunggu hasil yg paling nyambung karena hatinya paling suci yg melek ilmu karena kebuka kotoran dalam hati lu gak punya hak nyuruh org diam
2026-03-19T19:27:24Z,eyang
2026-03-19T17:58:12Z,ini ibu retno pertanyaannya mengarah ke pak jokowi pertanyaan dia mudah di pahami siapa orang dekat prabowo yang mainkan peran dalam buat keputusan
2026-03-19T17:58:05Z,keliatan sekali nazwa mau menyudutkan prabowo ternyata nazwa titipan politik abah
2026-03-19T17:58:04Z,prabowo tunjukkin kalau jadi presiden itu soal pengabdian tanpa batas buat indonesia
2026-03-19T17:58:00Z,nana cuman ingin nyelamatin aktifis yg seprofesi
2026-03-19T17:57:59Z,smg kedepan negara kita indonesia bebas dari koruptor dan penjilat yg haxa menjerumuskan negara kita tdk jujur dan terbuka dg kebijakan yang diambil utk rakyat indonesia smg para pejabat sadar akan perbuatannya sebelum adab datang pd dirixa sendiri amin yra
2026-03-19T17:57:54Z,acara kek gini di setting ga si
2026-03-19T17:57:40Z,briefing dlu ga sih
2026-03-19T17:57:36Z,kapan pk wapres kira akan membuka forum seperti ini
2026-03-19T17:57:22Z,tong kosong nyaring bunyinya
2026-03-19T17:57:05Z,gw dari awal pak prabowo kampanye ngmong sllu kyk nglantur ilfil sama beliau tapi detik ini juga gw angkat topi hormat bangga sama presiden kita pak prabowo ternyata beliau cerdas tdak yg sprti apa saya fikirkan selama ini sehat panjang umur presidenku
2026-03-19T17:56:51Z,sayang ga ada bu connie bakrie nih
2026-03-19T17:56:43Z,indonesia jadi punya presiden yang nggak gampang dipengaruhi prabowo selalu pegang prinsip
2026-03-19T17:56:41Z,yang paling parah itu pejabat daerah minta ampun dah akal bulusnya
2026-03-19T17:56:41Z,kok gibran engga diajak diskusi ya
2026-03-19T17:56:29Z,undang tempo dong pak
2026-03-19T17:56:27Z,manusia adalah serigala bagi manusia lain
2026-03-19T17:56:24Z,era sekarang selalu presiden langsung dengan beri keterangan padahal mentri nya gemuk
2026-03-19T18:30:11Z,dn doi bcr ttg quot efisiensi quot
2026-03-19T17:56:21Z,nazwa sekarang gak paten setelah jdi anak didik abah
2026-03-19T17:56:14Z,sesuai intruksi
2026-03-19T17:56:13Z,mbg tapi makanan tidak ada gizinya mbg rasa koruptor
2026-03-19T17:56:10Z,pointnya jdi intinya diskusi panjang gini adalah mbg tetep lanjut
2026-03-19T17:55:57Z,anarki
2026-03-19T17:55:54Z,harusnya sekolah lembaga dan pemerintahan daerah di audit oleh auditor swasta yg professional seperti ey kpmg dll
2026-03-19T17:55:38Z,terlalu jauh berpikir dan rencana semua nya tidak akan terealisasi dan jadi kenyataan kalau koruptor masih bisa bernapas hal yg presiden masih takuti menghukum mati para koruptor
2026-03-19T17:55:33Z,dengan prabowo indonesia selalu bisa menjaga posisi strategis dan kehormatan di dunia
2026-03-19T17:55:29Z,tolong pak presiden beri rakyatmu kesehatan gratis jngn di paksa ikut asuransi swasta bayar sendiri bnyak yg ga mampu bayar bpjs kesehatan adalah hal paling penting setelah pangan
2026-03-19T17:55:15Z,tapi sekarang malah tuduh tuduhan
2026-03-19T17:55:02Z,kritik berdasarkan data dan lebih bagus memberikan solusi
2026-03-19T17:54:58Z,pak presiden giliran dengan mba najwa selalu aga naik nadanya nih wkwk
2026-03-19T17:54:57Z,menunggu bosman bicara
2026-03-19T17:54:54Z,seperti bapak yg kuat mau bertindak semau bapak
2026-03-19T17:54:40Z,kok dulu si solo ga pernah di meja spt ini
2026-03-19T17:54:35Z,set up lighting nya bisa di tambah agar lebih hd
2026-03-19T17:54:28Z,harusnya ada rocky gerung
2026-03-19T17:54:15Z,prabowo itu presiden sejati yang totalitas buat negara dedikasinya ngena banget ke semua orang
2026-03-19T17:54:13Z,saatnya menutup selat malaka untuk indonesia maju
2026-03-19T17:54:11Z,ini semua bukti nyata pemerintah dan pemerintahan indonesia tidak berkualitas
2026-03-19T17:53:49Z,pupuk meskipun di papan pengumuman harganya murah tapi ga tau kenapa di jual dengan harga x lipat harga pengumuman ntah di toko tempat saya saja atau di tempat lain juga tolong yg pernah beli pupuk kiloan di jawab apa untuk harga eceran berbeda
2026-03-19T17:55:02Z,adukan
2026-03-19T17:53:48Z,lapor pak presiden desa kunir kecamatan wonodadi kabupaten blitar provinsi jawa timur mohon diaudit sppgnya karena sangat quot menyedihkan mbgnya apalagi seminggu sebelum liburan lebaran sampai jatah masa liburan tidak di bagikan sama sekali
2026-03-19T17:53:38Z,waktu dia bilang quot saya ini korban juga quot sambil ketawa kalau dari gestur begitu sih kelihatan banget kalau dia beneran korban tapi memaafkan dan nggak dendam sama yang njeblosin dia cuman masalahnya dia tau siapa pelakunya tapin males ngurusin dia lempar bola panas ke instansi yg bertanggungjawab
2026-03-19T17:53:33Z,undang ustadz felix vs prabowo
2026-03-19T17:53:31Z,omon omon
2026-03-19T17:53:29Z,lain kali najwa gak usah ikut lah tema ny kelas podcast cuma ursn pribadi klompok riweh aja pdhl udah di sentil keras tp gak ngerti nyerocos trs bicara tuk kepentingan serta kemajuan bangsa amp negara secara umum dong
2026-03-19T17:53:27Z,pak saya cuma minta jngan sibuk gaji guru ataupun yg punya kerjaan tolong pikiran yg pengangguran tolong pikiran rakyat yg miskin di luaran sana ok pak terimakasih semoga bapak baca
2026-03-19T17:53:24Z,sifat manusia mau memperkaya diri ya pak
2026-03-19T17:53:23Z,jawaban p prabowo bgt templetetp kenyata an ya bgtu lahperlu ketegasan lgsg yg brupa sanksi
2026-03-19T17:53:10Z,bapak wakil nggak ada ia maaf nanya
2026-03-19T17:53:05Z,berharap tidak ada lagi program untuk politik limatahunan
2026-03-19T17:53:04Z,bravo indonesia jika di dukung pembantu presiden yg ada di meja bundar ini inti nya adalah kesejahteraan dengan kemandirian ekonomi rakyat indonesia
2026-03-19T17:52:17Z,gue apresiasi dikit setidaknya dia berani tebuka berdiskusi daripada yg sebelumnya
2026-03-19T17:52:03Z,i love you nana
2026-03-19T17:51:53Z,resiko pilih presiden lansia siang lain pagi lain ngomong nya
2026-03-19T17:51:48Z,pantas kata pak anis nilai nya dari
2026-03-19T17:51:14Z,terserah bapak ajalah mau bner mau kagak yg penting ingat pak di akhirat ada pertanggungjawaban yg kekal dan pasti itu aja sih
2026-03-19T17:51:12Z,mbg mslahnya di pemyetok besar barang para relawan salut sekali
2026-03-19T17:51:08Z,yakin gak cuman omon
2026-03-19T17:51:01Z,dialog ini tepat waktu pak rakyat memang sedang butuh penjelasan dan arah
2026-03-19T17:50:56Z,semangat bapak prabowo saya akan selalu dukung bapak untuk indonesia lebih maju pak kalaupun hanya orng yg mendukung bapak saya akan pastikan saya ada di orang itu pak
2026-03-19T18:14:40Z,saya gk mendukung
2026-03-19T18:18:22Z,w m
2026-03-19T18:21:43Z,yakin untuk indonesia bukan ego atau cinta fanatikmu
2026-03-19T18:24:33Z,indonesia mau maju kemana kawan orang mahluk nya aja kbnykn srakahnya yang ada maju kaga tapi kebalik iya
2026-03-19T18:24:41Z,lah ga fanatik juga gua kalo lu ga suka gua beda pendapat ato beda dukungan emang lu bisa men toleransi kan kah gua juga ga minta semua orang dukung prabowo banyak berita fitnah yg muncul tapi yg kau makan berita negatif mulu tanpa cari tau faktanya
2026-03-19T17:50:52Z,moderatornya ga netral bgt lebih kek carmuk ke presiden
2026-03-19T17:50:39Z,terimakasih pak atas filosofi bapak
2026-03-19T17:50:38Z,hidup jokowi
2026-03-19T17:50:21Z,satu solusi utk koruptor yaitu hukum kirim ke balik papan it is the best of solution demi masa depan bansa indonesia
2026-03-19T17:50:20Z,kalau prndapat saya sih nepalkan biang keroknya duit klo duit masih hidup kejahatan pasti membludak korup maling jual diri tipu tipu
2026-03-19T17:50:14Z,sayang sekali roy suryo gak di undang
2026-03-19T17:50:01Z,bgn badan garong nasional
2026-03-19T18:10:35Z,yoyoy badan garong nasional
2026-03-19T19:03:11Z,t bangkrutbuzer
2026-03-19T19:32:01Z,simak baik baik
2026-03-19T21:26:31Z,t bangkrut akun ini sering muncul juga pada berita militer dan semuanya menolak program pemerintah
2026-03-19T17:49:45Z,rocky gerung ga diajak
2026-03-19T17:49:42Z,klo mau merdeka pokus sm rakyat kcil pak jamin rasa ke adilan nya itu yg no
2026-03-19T17:49:35Z,aksi dan keputusan prabowo selalu menunjukkan keberanian seorang pemimpin hebat
2026-03-19T17:49:26Z,presiden prabowo jadi bukti kalau pemimpin sejati hadir buat menjaga kehormatan dan kedaulatan indonesia di mata dunia
2026-03-19T17:49:19Z,boleh gk kedepannya penjajakan calon presiden dan wakil presiden dibuat spt ini
2026-03-19T17:49:15Z,lansia memang suka bercerita
2026-03-19T17:52:37Z,orang tua itu bukan bijaksana tapi penipu ulung kepada generasi baru anak anaknya player tua membodohi player baru
2026-03-19T17:49:10Z,saya ditangkap karena demo
2026-03-19T17:49:05Z,lah mau lanjut part ternyata belum release jangan lama lama ya admin
2026-03-19T17:49:03Z,pak wowo dlm hal ini lebih banya teorinya maka rakyat tunggu dalam waktu cepat akan praktek dan ketegasanya di dalam segala hal dan bidang
2026-03-19T17:48:57Z,jadi ke ingat di sala satu game dari bentuk mejanya dan posisi duduk mereka atau cm aku aja yg kefikiran kaya gni ya
2026-03-19T17:48:50Z,yg saya tangkep pak presiden udh bener yg ga bener bawahan quot nya terutama dr laporan palsu itu disisi lain bawahannya yg jadi tameng pemilu serba salah juga bisa ga si pemilu tanpa bayar pake duit lebih baik adu prestasi itu yg dpt jabatan
2026-03-19T17:48:47Z,kapan ada acara seperti ini dengan sang wakil presiden kita yg ganteng kalem ka
2026-03-19T17:48:47Z,negara akan baik kalau hukum y baik kl hukum pro bajingan mau negara baik tolol am sprt kepala negara wakil amp para pejabat di suruh ingat tuhan mimpi
2026-03-19T17:48:45Z,beda kan penjelasan asumsi pengeritik soal bov sama penjelasan fakta sebenar nya yg ada di dalam yg telah di paparkan presiden kita
2026-03-19T17:48:43Z,pertanyaan ke bagus banget tp dijawabnya gitu
2026-03-19T17:48:37Z,apa cuma saya yang menunggu pak mardigu buka mulut
2026-03-19T17:48:35Z,jagan manamarima uwang bukang ada tbalabelinya tkwhuawei rusia samsung neo ram hunur hunur
2026-03-19T17:48:22Z,apa masih ada terusan vidionya
2026-03-19T17:48:03Z,mbak najwa memang selalu paling tajam
2026-03-19T19:58:29Z,nanak bisaya ham hanya sekelompok aktipis bayaran kalau punyah misih negara bagaimanah masarakat untu berkarya untuk kemajuan bangsa dan negara itu lebih terhormat bagi kemajuan negara
2026-03-19T17:48:01Z,prabowo hadir bawa harapan baru rakyat makin percaya sama masa depan indonesia
2026-03-19T17:48:00Z,gabayangno seng di takoni ganjar karo anis karo gibran
2026-03-19T17:47:55Z,pengen buka pabrik mobil tapi bapak impor mobil dari india
2026-03-19T17:47:40Z,rapat pejabat tinggi singapore saja ga se mewah gini lokasinya liat backgroundnya luas ruangannya furniturenya dll
2026-03-19T18:08:03Z,liat mobil dinasnya pjabat kaltim blm
2026-03-19T17:47:19Z,bossman dan najwa top leader
2026-03-19T17:47:12Z,nana pertanyaan gak membangun
2026-03-19T17:47:05Z,najwa shihab jagan nyerang bapak trus
2026-03-19T17:46:56Z,basmi penjilat dan koruptor
2026-03-19T17:46:39Z,untuk sekarang mbg tidak terlalu penting lebih penting pekerjaan untuk dapat perjaan terlalu sulit terlalu banyak sarat mbg tidak menyelesaikan masalah rakyat miskin
2026-03-19T17:46:38Z,hanya najwa sihab yg mewakili rakyat
2026-03-19T17:46:24Z,hayu
2026-03-19T17:46:23Z,mantap mbak nana
2026-03-19T17:46:18Z,sidak terus kelapangan pak untuk dana desa
2026-03-19T17:45:49Z,datuak rajo angek saya pantau pak bapak bicara soal ketahanan energi sudah tahun mantau atau ngata in bapak prabowo
2026-03-19T17:45:44Z,tajam sekali pertanyaan mbak najwa mntap
2026-03-19T18:03:15Z,tajam gak berimbang
2026-03-19T18:06:17Z,soalnya dibayar kayak isu indonesia gelap ujung nya ada dalang yang namanya marcella santoso
2026-03-21T17:38:52Z,bukan tajam mbak nana itu menyudutkan pak prabowo seolah pemerintahan beliau anti kritik diskatmat balik mbak nana hanya cengar cengir tapi setidaknya mbak nana udah bagus kritisi masalah yang lagi hangat sehingga ada ketegasan dari statement pak prabowo terkait isu penyiraman air keras ini
2026-03-19T17:45:43Z,klau bisa diajak sama wakilnya diskusi seperti ini pak
2026-03-19T17:45:03Z,presiden ngmon lemah n suka dibohongi hobi kluar negeri jrang cek kelapangan
2026-03-19T17:45:01Z,indunisia bersatu akamababung tidak amanhuawei rusia samsung neo samsung neo ram hunur
2026-03-19T17:44:45Z,udah lah wok stop mbg in bukan nya menjadi program andalan anda justru ini akan menjadi boomerang untuk anda dipemilihan berikutnya kalo sampe periode bisa jadi hanya nya aj itu yg yg diharapkan orang terdekat anda terkecuali memang anda antek asek yg mau negara ini rusak
2026-03-19T17:44:33Z,kita jaga persamaan kita jaga presiden kita
2026-03-19T17:44:30Z,argumen presiden bisa berubah menit kemudian dari komitmen yg sebelumnya diucapkan pertanyaan terlihat disaring karna bisa tiba tiba di tengah jawaban ada materi presentasi entah video entah data statistik dst
2026-03-19T17:44:18Z,bravo mba nana mewakili masyarakat kecil yg menuntut keadilan dari mafia quot di pemerintahan
2026-03-19T18:06:29Z,contohnya
2026-03-19T19:28:06Z,nana langsung di skakmat antek asing lah saya baru tahu itu
2026-03-19T19:40:17Z,apa yang sudah di perbuat najwa untuk bangsa ini di skak gitu sama opung luhut langsung ciut
2026-03-19T20:18:28Z,hanya nana tak mendaoat jawaban yg jelas terarah jawaban berputat saja
2026-03-19T17:44:10Z,kita punya sda semua pak cuma yang jadi masalah nya para pejabat kita banyak yang belum sadar seharusnya mereka memproritaskan rakyat dan hukum kita masih tumpul kebawah semoga niat bapak bisa terwujud untuk memperbaiki bangsa ini
2026-03-19T17:44:03Z,pola pikirnya prabowo itu aneh orang tua salah tapi ngeyel gak mau mengaku salah
2026-03-19T17:43:49Z,si najwa nih ga objektif banget anak abah dasar
2026-03-19T17:44:41Z,justru najwa objektif sesuai yg terjadi dilapangan
2026-03-19T17:43:33Z,di sini nih gw merasa kurang dan monopoly teknologi kalau memang ingin adakan kendaraan listrik kenapa tidak sekalian bikinin solarselnya pada kendaraan sehingga akan mengurangi pengeluaran baik pemilik kendaraan serta juga pada pemerintah mengurangi ladang korupsi
2026-03-19T17:43:20Z,kenapa keponakan anda jadi deputi gubernur bi kenapa hukuman koruptor tidak di beratkan sampai kapan apbn selalu defisit hal hal buruk kkn bagi negara ini sangat mengakar dan kronis tapi china mampu merubah itu semua kita pasti bisa belajar dan mencontoh china kebangkitan sd sekarang
2026-03-19T17:42:52Z,sehat selalu pak presiden prabowo
2026-03-19T17:42:51Z,pak gibran kmna pa
2026-03-19T17:42:43Z,kehadiran prabowo bikin rakyat makin yakin dan percaya sama arah masa depan indonesia
2026-03-19T17:42:12Z,dedikasi penuh prabowo buat bangsa bikin rakyat yakin masa depan indonesia makin cerah dan aman
2026-03-19T17:42:09Z,mbg hapus pak wowo bikin bangkrut ja
2026-03-19T17:42:05Z,sejak ada program mbg mentri perdagangan bapak tidak pernah turun kelapangan cek harga bahan pokok yg semakin mahal apakah mentri perdagangan dikondisikan supaya program mbg bapak terlihat sukses
2026-03-19T17:41:59Z,anak itu tanggung jawab orang tuanya makanya buka lapangan kerja untuk orang tuanya klau mbg diandalkan pasti negara hancur kan lama habis uangnya mbg
2026-03-19T17:41:57Z,pak prabowo terbaik
2026-03-19T17:41:44Z,dia cuma konsumsi youtube karena dia tau di platform lain isinya pembodohan semua
2026-03-19T17:41:42Z,dengan segala hormat bapak bilang kenapa kita menjadi pasar dari mobil nya orang lain pak bapak baru sama import mobil mbg dari india loh
2026-03-19T17:41:37Z,sering diskusi semacam ini pak bisa saling tukar pikiran untuk bangsa indonesia semakin lebih baik
2026-03-19T17:41:35Z,mbg sangat membantu rakyat kecil
2026-03-19T17:41:34Z,sok paling luar negeri
2026-03-19T17:41:33Z,tagan ma lita dtas raskabirhuawei rusia samsung neo ram hunur
2026-03-19T17:41:33Z,semoga mbg di hentikan dan ri keluar dari bop bersyukur masih mau mengundang orang orang hebat tapi jawaban presiden masih penuh retorika apa pun kami ingin perbaikan cepat buang para penjilat di sekeliling anda jangan takut tidak di dukung partai sebab anda di pulih mutlak oleh masyarakat
2026-03-19T18:17:01Z,mbg di hentikan
2026-03-19T18:17:37Z,pak prowbo itu sdh di setting dia
2026-03-19T18:32:50Z,kalo mbg di hentikan pemerintah gada uang sampingan
2026-03-19T17:41:30Z,brantas korupsi
2026-03-19T17:41:24Z,pusing saya statement sama outputnya beda
2026-03-19T17:41:02Z,god bless pak prabowo
2026-03-19T17:40:53Z,sumpah gada presiden sebelum prabowo se jelas ini klo ditanya dan beneran ada bukti emang sebenernya prabowo presiden terbaik kita
2026-03-19T17:40:49Z,ketika di tanya tajam sama mba nana ko pak prabowo mimik muka nya ko agak berubah ya
2026-03-19T17:40:42Z,dengan pertemuan ini antara presiden dgn para profesional di bidangnya semoga ada titik temu dari segala permasalahan yang ada di indonesia
2026-03-19T17:40:41Z,menit an bapak sempat ngebahas bahwa pendidikan itu penting lantas kenapa dana pendidikan itu dipake mbg pak bukannya itu sangat kontradiktif banget sama ucapan yang bapak sampaikan jujur mbg kalau secara harfiah emang bagus tapi di lapangan dan targetnya sasarannya kadang kurang bagus pak
2026-03-19T17:40:40Z,info loker buzzer kak lagi bu
2026-03-19T17:40:35Z,undang benix
2026-03-19T17:40:35Z,kehadiran prabowo sebagai presiden bikin rakyat punya rasa aman dan percaya diri untuk masa depan
2026-03-19T17:40:34Z,mba najwa bisa usulkan lagi ga acara kaya gini ke istana biar pak presiden bisa lebih watch out ke sekeliling bliau dan bisa nyadar banget dan realistis d real sikon indonesia
2026-03-19T17:40:33Z,ayoolah diskusi breng wapres dong
2026-03-19T17:40:30Z,rizal m pertanyaan tidak berbobot seperti ingin cari muka pada prabowo mungkin berminat ke kabinet sia sia mengundang orang ini jam istirahat yg dibahasnya
2026-03-19T17:40:24Z,akhir nya pak bosman semeja juga dengan pak presiden
2026-03-19T17:40:10Z,ga ada kejutan dari obrolan ini mirp pepesan kosong gitu aja
2026-03-19T17:40:08Z,ini seperti diatur
2026-03-19T17:40:07Z,saya rakyat kecil mendukung bapak prabowo mungkin yang hujat bapak orang quot di atas yang kasbon gak bapak kasih wkwkwk
2026-03-19T17:40:04Z,ayo pak prabowo segera keluar dr bop sebelum terlambat sebelum bpk di demo rakyat dan mahasiswa buruan segera kami peduli artinya kami syang bapak
2026-03-19T17:39:57Z,pak presiden tlg di evaluasi bener quot orang sekitar bapak terutama penjilat quot dan yg abs
2026-03-19T17:49:12Z,evaluasi yg ada dkasih penghargaan
2026-03-19T17:39:55Z,efisiensi kabinet beserta stafsus apalah itu juga hapus tunjangan biar yg kerja kerja bener bukan untuk memperkaya diri dan jaminan hidup sementara itu rakyat dibawah susah cari kerja
2026-03-19T17:39:52Z,sangat dengan sangat utk izin bertanya pak ri menyampaikan bahwa ingin menangkap para koruptor ttp yg mau saya tanyakan saat pemilihan presiden yg lalu apakah benar bersih dari money politik bukanya itu sebuah awal yg tdk baik berikan komentar utk saya
2026-03-19T17:39:50Z,disini nyetizennya kok pada jinak males ribet pake jurus meringankan tubuh ujjung ujungnya tetep nginjak tekotok klo soal basic yg dilakukan negara buat ngejamin keselamatan rakyat sjla masih byk celah kok buat kecurangan tontonan cuma iming iming cuan padahal keadan sudah serba sulit cepirit of paylater
2026-03-19T18:13:52Z,santri santri yg dieksekusi ditol skalian
2026-03-19T18:14:17Z,dll banyak yg biral tp zonk keadilan
2026-03-19T17:39:48Z,semua anggaran dipemerintahan kalau bisa tiap tahun ada sisa harus dikembalikan ke kas negara yg skrg ini anggaran tahunan pada dihabisin supaya cair lagi anggaran baru
2026-03-19T17:39:24Z,mana warga kal tim gunakan lah produk dalam negri
2026-03-19T17:39:19Z,pertanyaan ya klo gak di seting kaya y keren
2026-03-19T17:39:05Z,anjir gada yg lulusan univ indo wkwkkwkw
2026-03-19T17:39:00Z,oi
2026-03-19T17:38:55Z,lanjutannya mana
2026-03-19T17:38:30Z,kelas
2026-03-19T17:38:28Z,mbg sebaiknya kasihkan saja uang nya ke orang tua murid biar ga mubajir
2026-03-19T17:38:24Z,bumn itu kartell isinyaa sarang mafia serakah dn korrupss itu sdh brpuluh thun pk wowo sdh tau itu penyakittsorott tu mediaa digital jgnn cm teriakk ham doankk tp pk wowo tolong para pembisik sesatt dr dlam kluarkaan aja
